id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,audit_links,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d,staking,fdv,mcap,forkedFrom,listedAt,pool2,audit
651,CHFRY Finance,0x332E824e46FcEeB9E59ba9491B80d3e6d42B0B59,CHEESE,https://chfry.finance,CHFRY is a lending protocol that powers automatic repayment of debt by deploying capital to high yield strategies and with flash loans,Ethereum,https://icons.llama.fi/chfry-finance.png,2,,cheesefry,,Lending,['Ethereum'],chfry/index.js,ChfryFinance,['https://raw.githubusercontent.com/chfry-finance/chfry-protocol/master/docs/PeckShield-Audit-Report-Chfry-v1.0.pdf'],,chfry-finance,8687811.481304001,{'Ethereum': 8687811.481304001},0.0,0.0004347773347603834,0.0,,44988932.0,564935.0,,,,
506,Tetu,polygon:0x255707b70bf90aa112006e1b07b9aea6de021424,TETU,http://tetu.io,Tetu is a decentralized organization committed to providing a next generation yield aggregator to DeFi investors. The Tetu core team has deep industry knowledge building back-end international banking systems and development with leading global payment processing infrastructure.,Polygon,https://icons.llama.fi/tetu.svg,2,,tetu,,Yield,['Polygon'],tetu/index.js,tetu_io,['https://docs.tetu.io/tetu-io/security/audits'],['Price Calculator'],tetu,8592468.987508,{'Polygon': 8592327.847239},-0.2644000433749625,-8.371562588995559,-24.986955558349223,,25092011.0,3731562.0,['Harvest Finance'],,,
533,OpenOcean,bsc:0x9029fdfae9a03135846381c7ce16595c3554e10a,OOE,https://openocean.finance,"OpenOcean is the world's first full aggregation protocol for crypto trading that source liquidity from DeFi and CeFi, and enable cross-chain swaps.",Binance,https://icons.llama.fi/openocean.jpg,2,,openocean,9938,Dexes,"['Avalanche', 'Binance', 'Ethereum']",openocean.js,OpenOceanGlobal,['https://docs.openocean.finance/security-and-auditing'],,openocean,8383480.0,"{'Avalanche-staking': 58489, 'pool2': 68211, 'Avalanche': 58489, 'Binance-pool2': 68211, 'Binance': 6825351, 'Ethereum': 1499640, 'Binance-staking': 6757141, 'Ethereum-staking': 1499640, 'staking': 8315270}",3.0405737592083426,-4.3390696557236765,-1.772769357202094,8315270.0,,65954259.0,,,68211.0,
142,Swerve,0xB8BAa0e4287890a5F79863aB62b7F175ceCbD433,SWRV,https://swerve.fi/,Swerve is a community fork of curve.fi designed for efficient stablecoin trading.,Ethereum,https://icons.llama.fi/swerve.jpg,3,,swerve-dao,6901,Dexes,['Ethereum'],swerve.js,SwerveFinance,['https://github.com/crypticlabs/swerve-audit-report/blob/master/Swerve%20Finance%20Audit%20-%20by%20Cryptic%20Labs%20v3.pdf'],,swerve,8289009.4,{'Ethereum': 8289009.4},0.0,9.977076696543463e-05,-8.199416786428515,,14880021.0,7063563.0,['CurveFinance'],,,
909,Kronos DAO,klaytn:0xD676e57Ca65b827fEb112AD81Ff738E7B6c1048d,KRNO,https://kronosdao.finance,A decentralized reserve currency protocol empowering the system for growth and wealth creation.,Klaytn,https://icons.llama.fi/kronos-dao.png,0,,,,Assets,['Klaytn'],kronos/index.js,KronosDAO_fi,,,kronos-dao,8135463.51,"{'staking': 14165475.885616828, 'Klaytn': 8135463.51, 'Klaytn-staking': 14165475.885616828}",0.858843153041903,-11.526400987273874,,14165475.885616828,,,['Olympus DAO'],1637808505.0,,
892,SmolSwap,cronos:0x2Ad63Da83d6ff5dA9E716DcaE844D4f157405BDd,SMOL,https://smolswap.com,"SmolSwap is the cutest fair launch decentralised trading platform on the Cronos chain where you can trade and earn in a safe, simple, and fun manner.",Cronos,https://icons.llama.fi/smolswap.jpg,3,,,,Dexes,['Cronos'],smolswap/index.js,SmolSwap,,,smolswap,8074985.051806597,"{'Cronos': 8074985.051806597, 'Cronos-staking': 88017.1738333412, 'staking': 88017.1738333412}",-0.3387083535859148,,,88017.1738333412,,,"['Uniswap', 'SushiSwap']",1637605616.0,,
525,Cycle Finance,avax:0x81440c939f2c1e34fc7048e518a637205a632a74,CYCLE,https://www.cycle.finance,The Cycle Protocol is a yield optimizer containing vaults and a liquidity mining program.,Avalanche,https://icons.llama.fi/cycle-finance.png,0,,cycle-token,11753,Minting,['Avalanche'],cyclefinance/index.js,CycleProtocol,,,cycle-finance,8013028.876696464,"{'Avalanche': 8013028.876696463, 'staking': 928467.452140488}",0.4412096837472177,-3.4449228722051117,-18.529640770018602,928467.452140488,4040355.0,1267767.0,"['Synthetix', 'Beefy', 'YieldYak', 'Yearn']",,,
227,CreamSwap,0x2ba592f78db6436527729929aaf6c908497cb200,CREAM,https://app.cream.finance/swap,"C.R.E.A.M. Finance Swap is a blockchain agnostic, dimensional market-maker built on Ethereum. It allows user to provide liquidity to pools and earn trading fees/reserves.",Ethereum,https://icons.llama.fi/creamswap.jpg,2,,cream-2,6193,Dexes,['Ethereum'],creamswap/index.js,CreamdotFinance,['https://github.com/CreamFi/compound-protocol/blob/master/audits/trailofbits-CREAMSummary.pdf'],,creamswap,7911012.445364388,{'Ethereum': 7911012.445364388},-0.055209217101435115,-6.451202990671561,-4.651102672101828,,107752150.0,28242251.0,['Compound'],,,
247,Jarvis Network,0x8a9c67fee641579deba04928c4bc45f66e26343a ,JRT,https://jarvis.network/,Jarvis Network is a set of protocols to gain exposure to the price of any asset against liquidity pools.,Multi-Chain,https://icons.llama.fi/jarvis-network.jpg,2,,jarvis-reward-token,5187,Derivatives,"['Ethereum', 'Polygon']",jarvis/index.js,Jarvis_Network,['https://drive.google.com/file/d/1PdmrOKDV-udArVJu6E2rKUsCm9gPuN2p/view'],['Chainlink'],jarvis-network,7891647.722728,"{'Ethereum': 509706.00359, 'Polygon': 7381941.719138}",-0.013103740988540835,-6.380329072116211,1.7901567823634252,,37248789.0,13552014.0,,,,
219,DDEX,-,-,https://ddex.io/,"A decentralized margin exchange built on Ethereum. Trade ETH and BTC with up to 5x leverage. Lend to earn interest.
",Ethereum,https://icons.llama.fi/ddex.png,2,,,367,Dexes,['Ethereum'],ddex/index.js,ddexio2018,['https://github.com/HydroProtocol/audit-reports/blob/master/2.0/hydro_audit_report_2019_14_en_1_0.pdf'],,ddex,7870416.056536022,{'Ethereum': 7870416.056536022},0.0,-5.0939670022857655,-3.573260281843176,,,,['0x'],,,
629,Cozy Finance,-,-,https://www.cozy.finance,Cozy is an open-source protocol for automated and trust-minimized Protection Markets.,Ethereum,https://icons.llama.fi/cozy-finance.png,2,,,,Insurance,['Ethereum'],cozy/index.js,cozyfinance,"['https://www.cozy.finance/audits/quantstamp.pdf', 'https://www.cozy.finance/audits/peckshield.pdf']",,cozy-finance,7868079.545065787,{'Ethereum': 7868079.545065787},0.0,-3.2412993709050966,-1.9598241422179967,,,,,,,
426,Mint Club,bsc:0x1f3af095cda17d63cad238358837321e95fc5915,MINT,https://mint.club,Mint Club is a smart token building platform that has no need to code and provides instant liquidity. Anyone can launch a smart token with just a few simple clicks.,Binance,https://icons.llama.fi/mint-club.png,2,,mint-club,10977,Minting,['Binance'],mint-club/index.js,MintClubPro,['https://github.com/Steemhunt/mint.club-contract/tree/main/audits'],,mint-club,7810874.818887251,{'Binance': 7810922.062271331},-6.10195199508145,93.58344810690079,29.02861943573538,,51498448.0,51498448.0,,,,
572,Cyclone,0x8861cff2366c1128fd699b68304ad99a0764ef9a,CYC,https://cyclone.xyz,"Cyclone is a cross-chain, non-custodial, universal privacy-preserving protocol with the decentralized governance. Cyclone applies zkSNARKs to enable transactional privacy for all DeFi components by breaking the on-chain link between depositor and recipient addresses.",Multi-Chain,https://icons.llama.fi/cyclone.png,2,,cyclone-protocol,8590,Yield,"['Binance', 'IoTeX', 'Ethereum', 'Polygon']",cyclone/index.js,cycloneprotocol,['https://docs.cyclone.xyz/audit'],,cyclone,7694361.4424007,"{'Binance': 2106850.525513, 'IoTeX': 1893287.86590363, 'Ethereum': 3681870.95530898, 'Polygon': 12352.09567509, 'pool2': 6988137.655711221}",-0.8249074867258201,-6.988995546195454,-8.51668459670563,,,0.0,,,6988137.655711221,
581,Morpheus Swap,fantom:0x0789fF5bA37f72ABC4D561D00648acaDC897b32d,MORPH,https://morpheusswap.finance,"Morpheus Swap is a new yield farming & yield aggregator protocol, and powered by Fantom. Our main focus is to provide a safe, stable and profitable experience for our users. Users may stake their favorite crypto assets on Fantom in order to earn our core ecosystem token, MORPH. By our platform's design, users may also stake their earned MORPH in order to be eligible for receiving a percentage of platform profits.",Fantom,https://icons.llama.fi/morpheus-swap.png,2,,morpheus-token,11896,Yield,['Fantom'],morpheusswap/index.js,MorpheusSwap,['https://morpheusswap.gitbook.io/morpheus-swap/security/audit'],,morpheus-swap,7591798.831036853,"{'staking': 0, 'Fantom': 7591798.831036853, 'Fantom-staking': 0}",-0.5953063119266631,-5.99790478085319,-62.38703738064222,0.0,1019799.0,0.0,"['PolyPup', 'Ball', 'PancakeSwap']",,,
465,Lixir Finance,0xd0345d30fd918d7682398acbcdf139c808998709,LIX,https://lixir.finance,"Lixir Finance is a fully automated and optimized concentrated liquidity manager. Through Lixir, users and other protocols can deploy liquidity in a tight price range on AMMs like Uniswap V3 and Trident without having to worry about the added complexity of active management - Lixir automates this for them. By deploying liquidity in a tight range around the current price, both capital efficiency and liquidity conditions improve dramatically, and liquidity providers enjoy greatly increased LP fees. In order to maximize efficiency, Lixir makes sure the liquidity maintains in a tight range around the constantly changing price by actively managing it.",Ethereum,https://icons.llama.fi/lixir-finance.png,2,,lixir-protocol,,Yield,['Ethereum'],lixir/index.js,lixirfinance,['https://lixir-finance.gitbook.io/lixir-doc/resources/security/audits'],,lixir-finance,7555613.817059764,"{'Ethereum': 7555613.817059764, 'Ethereum-staking': 1294712.762537954, 'staking': 1294712.762537954}",0.49632985159770726,-9.186325006980283,-10.913966256126088,1294712.762537954,,11568592.0,,,,
312,Stacker Ventures,0xe0955f26515d22e347b17669993fcefcc73c3a0a,STACK,https://stacker.vc/,Stacker Ventures is a community-run protocol for initiating and managing pooled capital on the blockchain.,Ethereum,https://icons.llama.fi/stacker-ventures.jpg,2,,stacker-ventures,8629,Yield,['Ethereum'],stacker/index.js,StackerVentures,"['https://docs.stacker.vc/docs-stacker-ventures/audits/active-yield-fund-audit-report', 'https://docs.stacker.vc/docs-stacker-ventures/audits/smart-contract-audit-report']",,stacker-ventures,7551298.398355033,{'Ethereum': 7551298.398355033},0.0,-6.821799152678977,-4.438464217054033,,,1945947.0,,,,
271,Honeyswap,xdai:0x71850b7e9ee3f13ab46d67167341e4bdc905eef9,HNY,https://honeyswap.org/,"Honeyswap is a decentralized exchange built on the xDai Chain, this enables users to experience fast and secure transactions with incredibly low fees. Multiple tokens are available with which you can swap and add liquidity. It is a fork of the well known Uniswap-V2 protocol adapted to fit for the xDai Chain and the 1hive ecosystem.",Multi-Chain,https://icons.llama.fi/honeyswap.png,0,,honey,7972,Dexes,"['xDai', 'Polygon']",honeyswap/index.js,Honeyswap,,,honeyswap,7546103.379752,"{'xDai': 7252263.242659, 'Polygon': 293840.137093}",-0.015096145650687731,-3.582041219721475,-4.010164821141643,,,0.0,['UniSwap'],,,
454,Back Finance,heco:0x6474bc11f512dfe6a5162b2167e3f94b61471d05,BACK,https://back.finance,Back is a decentralized smart contract for leveraged borrowing and lending.,Heco,https://icons.llama.fi/back-finance.jpg,2,,back-finance,,Yield,['Heco'],backfinance/index.js,Back_Finance,['https://back-finance.gitbook.io/back-finance/v/en/xie-yi/risk#contract-risk'],,back-finance,7477207.336496344,{'Heco': 7477207.336496344},-0.010028093519736103,-2.187763073638493,-4.816246652577632,,,0.0,,,,
568,Scientix,bsc:0x2CFC48CdFea0678137854F010b5390c5144C0Aa5,SCIX,https://scientix.finance,"Future-yield-backed Synthetic Token. Interest-free, Self-repaying and Liquidation-free Loans. Your collateral earns you yields in the background",Binance,https://icons.llama.fi/scientix.jpg,2,,scientix,11784,Assets,['Binance'],scientixfinance/index.js,ScientixFinance,"['https://app.inspex.co/library/scientix#?scope=scientix-stakingpool-vault-strategy-votingescrow', 'https://github.com/sec-bit/scientix-audit-report/blob/main/Scientix_Protocol_Report_EN.pdf']",,scientix,7386031.17,{'Binance': 7386031.17},0.00947242504318524,0.15883638173474424,-3.3347144789055108,,,0.0,['Alchemix'],,,
634,Singular Farm,avax:0xF9A075C9647e91410bF6C402bDF166e1540f67F0,SING,https://singular.farm,Dual earning Yield Farm with USDT earning bank. Earn $JOE and $SING at once with your LP with high APR. Launched as an official partner of TraderJoe.,Multi-Chain,https://icons.llama.fi/singular-farm.png,2,,sing-token,,Yield,"['Binance', 'Polygon', 'Avalanche', 'Fantom']",singularfarm/index.js,singularfarm,['https://solidity.finance/audits/MasterSing'],,singular-farm,7312732.555337203,"{'Binance': 1848286.2562662326, 'Polygon': 1151525.6684303477, 'Avalanche': 1957741.6555540517, 'Fantom': 2355179.1014897204}",0.12430879014911511,-6.054938603451973,,,307149.0,94957.0,,,,
293,Lydia,avax:0x4c9b4e1ac6f24cde3660d5e4ef1ebf77c710c084,LYD,https://www.lydia.finance/,AMM,Avalanche,https://icons.llama.fi/lydia.jpg,3,,lydia-finance,11191,Dexes,['Avalanche'],lydia/index.js,LydiaFinance,['https://docs.lydia.finance/security/certik-audit'],,lydia,7301807.367563,{'Avalanche': 7301807.367563},0.130999776051425,-0.6682637336837871,9.064565804805767,,,0.0,,,,
498,Pilot Protocol,heco:0x52ee54dd7a68e9cf131b0a57fd6015c74d7140e2,PTD,https://p.td,"Pilot is a smart over lending protocol on Heco chain, it is the first over-lending product on the Heco chain.",Heco,https://icons.llama.fi/pilot-protocol.png,0,,pilot,9039,Lending,['Heco'],pilotprotocol/index.js,Pilotprotocol,,,pilot-protocol,7152102.638969284,{'Heco': 7152102.638969284},0.008434351022785336,-2.3893357327914373,-6.069278691521646,,,0.0,,,,
442,Universe XYZ,0x618679df9efcd19694bb1daa8d00718eacfa2883 ,XYZ,https://universe.xyz,"Universe XYZ - The NFT Universe Built on Ethereum. Launch your own community-driven NFT universe baked with social tools, media services, and distribution - underpinned by the native $XYZ token.",Ethereum,https://icons.llama.fi/universe-xyz.jpg,2,,universe-xyz,10979,Yield,['Ethereum'],universe/index.js,universe_xyz,['https://github.com/UniverseXYZ/xyzDAO-PM/tree/master/audits'],,universe-xyz,7086142.194978317,"{'Ethereum': 7086142.194978317, 'pool2': 1917547.201518498}",0.22598839728618714,-6.783007713463888,-16.014396214444034,,87248988.0,28628151.0,,,1917547.201518498,
795,SenpaiSwap,,-,https://senpaiswap.com/#/,AMM on the Boba Network,Boba,https://icons.llama.fi/senpaiswap.jpg,0,,,,Dexes,['Boba'],senpai/index.js,senpaiswap,,,senpaiswap,7082912.796680713,"{'Boba': 7082912.796680713, 'Boba-staking': 6717409.687316, 'staking': 6717409.687316}",0.17124844758839686,-7.176437619212223,48.31411724107255,6717409.687316,,,['Uniswap'],1636194738.0,,
176,Mushrooms Finance,0xa283aa7cfbb27ef0cfbcb2493dd9f4330e0fd304,MM,https://www.mushrooms.finance/,Mushrooms Finance is yet another crypto earning vault with focus on seeking sustainable profit in DeFi universe,Multi-Chain,https://icons.llama.fi/mushroom-finance.jpg,2,,mm-token,7875,Yield,"['Binance', 'Ethereum', 'Polygon', 'Fantom']",mushrooms.js,MushroomsFinan1,['https://github.com/mushroomsforest/deployment/blob/main/security.md'],['Chainlink'],mushrooms-finance,7034662.8005723525,"{'Binance': 255103.08359258884, 'Ethereum': 6394037.044020006, 'Polygon': 19232.28934565109, 'Fantom': 366290.3836141062}",-0.2604919895709088,-6.346556162838013,-4.564176244940043,,1601835.0,939496.0,['Yearn'],,,
905,TangoSwap,0x73BE9c8Edf5e951c9a0762EA2b1DE8c8F38B5e91,TANGO,https://tangoswap.cash/swap,Decentralized exchange DEX (Swap - Staking - Farming) on SmartBCH.,SmartBCH,https://icons.llama.fi/tangoswap.jpg,0,,,,Dexes,['smartBCH'],tangoswap/index.js,TangoSwapCash,,,tangoswap,7007929.532185124,{'smartBCH': 7007929.532185124},-0.5174424474671895,-5.676844505121309,,,,,"['MistSwap', 'Uniswap']",1637729126.0,,
814,Loop Finance,terra:terra1nef5jf6c7js9x6gkntlehgywvjlpytm7pcgkn4,LOOP,https://www.loop.markets,LOOPTokenized Community & DEX on Terra,Terra,https://icons.llama.fi/loop-finance.jpg,0,,loop-token,,Assets,['Terra'],loopmarkets/index.js,loop_finance,,,loop-finance,6976596.8772330005,{'Terra': 6976596.8772330005},-0.014069049729627636,-3.5729601038111554,5.0655707627363284,,,,,1636441315.0,,
670,CarbonSwap,energyweb:0x9cd9CAECDC816C3E7123A4F130A91A684D01f4Dc,SUSU,https://carbonswap.exchange/#/swap,"CarbonSwap is a family of interconnected green, sustainability-focused DeFi & NFT products, including initially an automated market-making (AMM) decentralized exchange (DEX) and a bi-directional ERC-to-ERC bridge (Omnibridge) between the Ethereum Mainnet and Energy Web Chain. ‌",EnergyWeb,https://icons.llama.fi/carbonswap.jpg,0,,,,Dexes,['EnergyWeb'],carbonswap/index.js,carbonswap_fi,,,carbonswap,6916709.545368011,{'EnergyWeb': 6916709.545368011},0.004622187242617315,4.896824247569768,1.3938260120047516,,,,['Uniswap'],1634259695.0,,
722,Summit Defi,fantom:0x8f9bccb6dd999148da1808ac290f2274b13d7994,SUMMIT,https://summitdefi.com,"Summit is bringing new & unique features to the Fantom DeFi space, starting off with a ""Gamified Yield Multiplying"" Protocol first on $FTM",Fantom,https://icons.llama.fi/summit-defi.png,2,,summit-defi,13123,Yield,['Fantom'],summitdefi/index.js,Summitdefi,['https://docs.summitdefi.com/code/audit-completed'],,summit-defi,6868701.2054929845,"{'staking': 0, 'Fantom': 6868701.2054929845}",1.5648042805473779,-13.340221886578405,-13.59489629582525,0.0,,0.0,,1635464909.0,,
411,Pippi,heco:0xaaae746b5e55d14398879312660e9fde07fbc1dc,PIPI,https://app.pippi.finance,"Pippi Finance is a decentralized exchange running on Huobi ECO Chain, with lots of features that let you earn and win tokens. It is fast, cheap and easily accessible as it is not difficult to use.",Heco,https://icons.llama.fi/pippi.png,2,,pippi-finance,9502,Dexes,['Heco'],pippifinance/index.js,pippishrimpswap,['https://github.com/Shrimp-Labs/audit/blob/master/Pippi%20Shrimp_audit.pdf'],,pippi,6817771.438185759,{'Heco': 15531472.37270061},-55.474269219538726,-3.497496291689785,,,,0.0,,,,
558,Magic Land,arbitrum:0x2c852D3334188BE136bFC540EF2bB8C37b590BAD,MAGIC,https://magicland.fi,Magicland is an emerging sustainable decentralized one-stop DeFI portal that starts with yield farming powered on Arbitrium.,Arbitrum,https://icons.llama.fi/magic-land.png,0,,,,Yield,"['IoTeX', 'Arbitrum']",magicland/index.js,0xMagicland,,,magic-land,6811634.566383318,"{'IoTeX': 6194390.739761042, 'Arbitrum': 617243.8266222754}",-1.4013692187979245,-10.943867548599968,-19.347789471756755,,,,,,,
728,DefiPlaza,0x2f57430a6ceda85a67121757785877b4a71b8e6d,DFP2,https://defiplaza.net/,DefiPlaza is the low-cost distributed exchange on Ethereum,Ethereum,https://icons.llama.fi/defiplaza.svg,2,,defiplaza,,Dexes,['Ethereum'],defiplaza.js,DefiPlaza,['https://github.com/pessimistic-io/audits/blob/main/DeFi%20Plaza%20Security%20Analysis%20by%20Pessimistic.pdf'],,defiplaza,6794867.597138,{'Ethereum': 6794867.597138},0.028840920801400216,-6.081880381527256,-0.373175125133983,,24182390.0,0.0,,1635540662.0,,
632,FarmersOnly,harmony:0x0159ed2e06ddcd46a25e74eb8e159ce666b28687,FOX,https://app.farmersonly.fi,Harmony yield farm and yield aggregator with auto-compounding vaults.,Harmony,https://icons.llama.fi/farmersonly.png,0,,farmers-only,,Yield,['Harmony'],farmersonly/index.js,FarmersOnlyFi,,,farmersonly,6646708.4924220005,"{'pool2': 2449171.7955, 'Harmony': 6646708.4924220005, 'staking': 304165.3955}",0.0,-14.15935923713694,-4.0982252570472895,304165.3955,,0.0,,,2449171.7955,
422,Bunicorn,bsc:0x0e7beec376099429b85639eb3abe7cf22694ed49,BUNI,https://bunicorn.exchange,Bunicorn is a highly performed AMM DEX that offers investors yield-earning opportunities through liquidity pools and liquidity farm mining with unique time-locked rewards wrapped into tradable NFTs. We aim to address the post-DeFi liquidity crisis through NFT vesting and turn the yield farming rewards into unique NFT collectibles that bring long-term value to both the community and project itself.,Binance,https://icons.llama.fi/bunicorn.png,2,,bunicorn,9906,Dexes,['Binance'],bunicorn/index.js,bunicornswap,"['https://hacken.io/wp-content/uploads/2021/05/Bunicorndefi_03052021_SC_Audit_2Report.pdf', 'https://hacken.io/wp-content/uploads/2021/06/Bunicorndefi_11062021SC_Audit_Report_2.pdf']",,bunicorn,6596213.73492141,"{'Binance': 6596213.73492141, 'staking': 15861.87456192038}",-0.21465705752540032,,,15861.87456192038,,0.0,,,,
789,Ola Finance,,-,https://ola.finance,A Leap Forward in Decentralized Peer-to-Pool Lending,Multi-Chain,https://icons.llama.fi/ola-finance.png,2,,,,Lending,"['Fuse', 'Fantom']",olafinance/index.js,ola_finance,['https://olafinance.gitbook.io/ola-finance/audit-reports/solidified-and-zk-labs'],['Internal'],ola-finance,6588591.047248,"{'Fuse': 673747.291488, 'Fantom': 5914843.75576}",-0.21182085702442066,-6.768547116645976,-8.935533550344758,,,,['Compound'],1636144662.0,,
211,Smoothy,0xbf776e4fca664d791c4ee3a71e2722990e003283,SMTY,https://smoothy.finance/,Smoothy is a novel single pool liquidity protocol specialized in same backed assets with low-cost zero-slippage swapping and maximized interest earning.,Ethereum,https://icons.llama.fi/smoothy.jpg,2,,smoothy,7594,Dexes,['Ethereum'],smoothy.js,smoothswap,"['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Smoothy-v1.0.pdf', 'https://github.com/slowmist/Knowledge-Base/blob/master/open-report/Smart%20Contract%20Security%20Audit%20Report%20-%20SmoothyV1.pdf']",,smoothy,6553374.47,{'Ethereum': 6553374.47},0.0027862758079493233,0.011334071924110845,-0.34684175521370264,,11862915.0,628734.0,,,,
787,Squid Stake,bsc:0xAE61e7dc989718E700C046a2483e93513eDCA484,SQUID,https://squidstake.com,Squid Stake is a decentralized yield farm aimed at providing high passive income through select farms and pools via Stable Pegged APR (SPA),Binance,https://icons.llama.fi/squid-stake.jpg,2,,,,Yield,['Binance'],squidstake/index.js,SquidStake,['https://docs.squidstake.com/contracts'],,squid-stake,6551902.720481707,"{'Binance': 6551902.720481707, 'pool2': 4279.121105298831, 'Binance-pool2': 4279.121105298831}",0.5774573240339862,,-27.68903179166726,,,,['SushiSwap'],1636132129.0,4279.121105298831,
521,Pizza,eos:PIZZA,PIZZA,https://pizza.finance,Pizza Finance is a decentralized EOS-based lending platform.,EOS,https://icons.llama.fi/pizza.png,2,,pizza-usde,5831,Lending,['EOS'],pizza/index.js,PizzaProFi,,['Internal'],pizza,6534138.8472,{'EOS': 6534138.8472},-1.1111519815587627,-4.725583572202254,-2.5860865387071073,,,0.0,,,,
409,CafeSwap,bsc:0x790be81c3ca0e53974be2688cdb954732c9862e1,BREW,https://cafeswap.finance,"CafeSwap is a yield farming and staking platform on BSC Chain, We have chosen BSC because of its low tnx fees and faster speed. We have built this project to provide the best experience with farming while regulating the supply, We believe in partnerships hence we aim to bring all BSC DeFi ecosystems in one place to have a friendly ecosystem for all of us.",Binance,https://icons.llama.fi/cafeswap.png,2,,cafeswap-token,8481,Dexes,"['Binance', 'Polygon']",cafeswap/index.js,CafeSwapFinance,['https://docs.cafeswap.finance/audits'],,cafeswap,6459473.219845327,"{'Binance': 3614797.5482396293, 'Binance-staking': 509239.880287097, 'Polygon': 2844675.6716034734, 'Polygon-staking': 1211362.534243862, 'staking': 1720602.414530959}",0.043417866076580935,-7.6564141241997135,,1720602.414530959,,1551555.0,,,,
191,Opium,0x888888888889c00c67689029d7856aac1065ec11,OPIUM,https://www.opium.network/,"Opium is a universal and robust protocol
that allows for creating, settling, and trading any decentralised derivative.",Multi-Chain,https://icons.llama.fi/opium.jpg,2,,opium,7230,Insurance,"['Binance', 'Ethereum', 'Polygon']",opium.js,Opium_Network,['https://blog.smartdec.net/opium-smart-contracts-security-analysis-4c1857cfd93f'],,opium,6432169.744280632,"{'Binance': 1078.074723938847, 'Ethereum': 2181830.251536449, 'Polygon': 4249261.418020244}",-0.11272974571893712,-6.082399474220537,-9.75431420998531,,206191804.0,15163974.0,,,,
725,BiShares,fantom:0xd2f38621c3C65300ECabA7020c05d1350f9C265c,BISON,https://bishares.finance,BiShares provides safe crypto diversification through decentralized Exchange Traded Funds (dETFs) on multiple chains. Bison is BiShares governance token and is used to vote for all the proposals related to the protocol,Multi-Chain,https://icons.llama.fi/bishares.jpg,2,,bishares,10994,Indexes,"['Binance', 'Fantom']",bishares/index.js,BiSharesFinance,"['https://bishares.finance/assets/docs/bishares-defiyield-audit.pdf', 'https://bishares.finance/assets/docs/bishares-gordian-audit.pdf']",,bishares,6413677.54,"{'Binance': 5616795.36, 'Fantom': 796849.96}",-1.5434086103850433,-11.495502833361257,6.486299867848572,,,6707672.0,['Indexed Finance'],1635467248.0,,
806,Glide Finance,esc:0xd39eC832FF1CaaFAb2729c76dDeac967ABcA8F27,GLIDE,https://glidefinance.io,"Glide Finance is a Decentralized Exchange / Automated Market Maker, Yield Farming, and Staking platform running on the Elastos Smart Chain (ESC) that aims to accelerate adoption of the Elastos ecosystem by acting as a source of liquidity for users and the projects built on it.",Elastos,https://icons.llama.fi/glide-finance.jpg,2,,,,Dexes,['Elastos'],glide-finance/index.js,GlideFinance,['https://docs.glidefinance.io/security/audit'],,glide-finance,6327642.815630241,"{'Elastos': 6327642.815630241, 'Elastos-staking': 933510.1717111889, 'staking': 933510.1717111889}",2.8965599354831397,-3.9431498608286972,-1.4611406704367624,933510.1717111889,,,"['Uniswap', 'SushiSwap']",1636387832.0,,
575,Coinswap Space,bsc:0x3bc5798416c1122bcfd7cb0e055d50061f23850d,CSS,https://www.coinswap.space,CoinSwap is a DEX with a suite of products available in Decentralized Finance.,Binance,https://icons.llama.fi/coinswap-space.jpg,2,,coinswap-space,10705,Dexes,['Binance'],coinswap/index.js,CoinSwap_Space,['https://www.certik.org/projects/coinswap'],,coinswap-space,6310453.095443817,{'Binance': 6310455.3483576},,,,,,0.0,,,,
205,Goose Finance,bsc:0xf952fc3ca7325cc27d15885d37117676d25bfda6,EGG,https://www.goosedefi.com/,2nd generation yield farming on binance smart chain,Binance,https://icons.llama.fi/goose-finance.jpg,2,,goose-finance,8449,Yield,['Binance'],goose.js,Goosedefi,"['https://www.goosedefi.com/files/hackenAudit.pdf', 'https://www.certik.org/projects/goose-finance']",,goose-finance,6289240.0,{'Binance': 6289240},-0.29252065648805115,-5.612861366764292,-5.618158062488817,,2274998.0,2167361.0,['PancakeSwap'],,,
711,Polymarket,,-,https://polymarket.com,"Polymarket is an information markets platform that lets you trade on the world’s most highly-debated topics (e.g. coronavirus, politics, current events, etc). On Polymarket, you build a portfolio based on your forecasts and earn a return if you are right.",Polygon,https://icons.llama.fi/polymarket.jpg,0,,,,Prediction Market,['Polygon'],polymarket.js,PolymarketHQ,,,polymarket,6275582.647137,{'Polygon': 6275582.647137},0.9272134559723355,0.3733106396580581,5.091453261485654,,,,,1635250158.0,,
616,Amy Finance,arbitrum:0x8Fbd420956FDD301f4493500fd0BCaAa80f2389C,AMY,https://amy.finance,Amy Finance is a Layer 2 based & LP-friendly Lending Protocol.,Arbitrum,https://icons.llama.fi/amy-finance.png,2,,amy-finance,,Lending,['Arbitrum'],amyfinance/index.js,amyfinance,['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Amy-v1.0.pdf'],,amy-finance,6124359.154929392,{'Arbitrum': 6124359.154929392},-0.006519795950609364,-4.608422073281048,-10.102629347266827,,,0.0,,,,
